Source,Target,nature_lien,label
aves_aa_4R_auth_0017,1408,conseiller,"honau, peter"
aves_aa_4R_auth_0018,1400,conseiller,"hühnerer, ulrich"
aves_aa_4R_auth_0018,1406,conseiller,"hühnerer, ulrich"
aves_aa_4R_auth_0019,1400,conseiller,"nattener, andres"
aves_aa_4R_auth_0020,1400,conseiller,"schwicker, johanns"
aves_aa_4R_auth_0020,1404,conseiller,"schwicker, johanns"
aves_aa_4R_auth_0021,1400,conseiller,", heintz"
aves_aa_4R_auth_0022,1400,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1402,ammeister,"gosse, ulrich"
aves_aa_4R_auth_0022,1404,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1406,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1408,ammeister,"gosse, ulrich"
aves_aa_4R_auth_0022,1410,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1412,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1414,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1416,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0022,1418,ammeister,"gosse, ulrich"
aves_aa_4R_auth_0022,1420,conseiller,"gosse, ulrich"
aves_aa_4R_auth_0023,1400,conseiller,"ingenheim, von, claus"
aves_aa_4R_auth_0024,1400,conseiller,"diether, johanns"
aves_aa_4R_auth_0024,1405,conseiller,"diether, johanns"
aves_aa_4R_auth_0024,1414,conseiller,"diether, johanns"
aves_aa_4R_auth_0024,1424,conseiller,"diether, johanns"
aves_aa_4R_auth_0025,1400,conseiller,"dingsheim, claus"
aves_aa_4R_auth_0025,1403,conseiller,"dingsheim, claus"
aves_aa_4R_auth_0025,1405,conseiller,"dingsheim, claus"
aves_aa_4R_auth_0025,1413,conseiller,"dingsheim, claus"
aves_aa_4R_auth_0026,1400,conseiller,"hagenau, von, peter"
aves_aa_4R_auth_0027,1400,conseiller,"stachel, küntz"
aves_aa_4R_auth_0027,1403,conseiller,"stachel, küntz"
aves_aa_4R_auth_0027,1405,conseiller,"stachel, küntz"
aves_aa_4R_auth_0027,1410,conseiller,"stachel, küntz"
aves_aa_4R_auth_0027,1414,conseiller,"stachel, küntz"
aves_aa_4R_auth_0028,1400,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1405,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1409,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1413,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1415,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1420,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1426,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1428,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1430,conseiller,"klige, hug"
aves_aa_4R_auth_0028,1435,conseiller,"klige, hug"
aves_aa_4R_auth_0029,1400,conseiller,"rhinau, walther"
aves_aa_4R_auth_0029,1402,conseiller,"rhinau, walther"
aves_aa_4R_auth_0029,1404,conseiller,"rhinau, walther"
aves_aa_4R_auth_0030,1401,ammeister,"sünner, peter"
aves_aa_4R_auth_0030,1403,conseiller,"sünner, peter"
aves_aa_4R_auth_0030,1405,conseiller,"sünner, peter"
aves_aa_4R_auth_0030,1409,conseiller,"sünner, peter"
aves_aa_4R_auth_0030,1411,conseiller,"sünner, peter"
aves_aa_4R_auth_0031,1401,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1403,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1405,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1409,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1411,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1413,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1417,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1419,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1420,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1422,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1424,conseiller,"barpfennig, ruhlemann"
aves_aa_4R_auth_0031,1426,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0032,1401,conseiller,", johanns"
aves_aa_4R_auth_0032,1404,conseiller,", johanns"
aves_aa_4R_auth_0032,1408,conseiller,", johanns"
aves_aa_4R_auth_0033,1401,conseiller,"berse, von, wilhelm"
aves_aa_4R_auth_0033,1405,conseiller,"berse, von, wilhelm"
aves_aa_4R_auth_0033,1409,conseiller,"berse, von, wilhelm"
aves_aa_4R_auth_0034,1401,conseiller,"herbst, johanns"
aves_aa_4R_auth_0034,1408,conseiller,"herbst, johanns"
aves_aa_4R_auth_0035,1401,conseiller,"langneffe, johanns"
aves_aa_4R_auth_0036,1401,conseiller,"hanseler, johanns"
aves_aa_4R_auth_0036,1406,conseiller,"hanseler, johanns"
aves_aa_4R_auth_0036,1416,conseiller,"hanseler, johanns"
aves_aa_4R_auth_0036,1424,conseiller,"hanseler, johanns"
aves_aa_4R_auth_0037,1401,conseiller,"kranich, heinrich"
aves_aa_4R_auth_0037,1402,conseiller,"kranich, heinrich"
aves_aa_4R_auth_0037,1409,conseiller,"kranich, heinrich"
aves_aa_4R_auth_0037,1413,conseiller,"kranich, heinrich"
aves_aa_4R_auth_0037,1423,conseiller,"kranich, heinrich"
aves_aa_4R_auth_0038,1401,conseiller,"gans, johanns"
aves_aa_4R_auth_0038,1410,conseiller,"gans, johanns"
aves_aa_4R_auth_0038,1414,conseiller,"gans, johanns"
aves_aa_4R_auth_0038,1419,conseiller,"gans, johanns"
aves_aa_4R_auth_0039,1401,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1410,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1420,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1423,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1427,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1430,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0039,1434,conseiller,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0040,1401,conseiller,", heilmann"
aves_aa_4R_auth_0041,1401,conseiller,"nellesheim, johanns"
aves_aa_4R_auth_0041,1402,conseiller,"nellesheim, johanns"
aves_aa_4R_auth_0042,1401,conseiller,"seelose, heintz"
aves_aa_4R_auth_0043,1401,conseiller,"münch, ottemann"
aves_aa_4R_auth_0043,1403,conseiller,"münch, ottemann"
aves_aa_4R_auth_0044,1401,conseiller,"beildeck, fritsch"
aves_aa_4R_auth_0045,1401,conseiller,", christian"
aves_aa_4R_auth_0046,1401,conseiller,"henneckin, claus"
aves_aa_4R_auth_0047,1401,conseiller,"rhinau, andres"
aves_aa_4R_auth_0048,1401,conseiller,"stacheler, johanns"
aves_aa_4R_auth_0049,1401,conseiller,", stoffelus"
aves_aa_4R_auth_0050,1401,conseiller,"pfennigmann, johanns"
aves_aa_4R_auth_0050,1413,conseiller,"pfennigmann, johanns"
aves_aa_4R_auth_0051,1401,conseiller,"saltzmütter, johanns"
aves_aa_4R_auth_0051,1409,conseiller,"saltzmütter, johanns"
aves_aa_4R_auth_0051,1415,conseiller,"saltzmütter, johanns"
aves_aa_4R_auth_0052,1401,conseiller,"dolde, johanns"
aves_aa_4R_auth_0052,1417,conseiller,"dolde, johanns"
aves_aa_4R_auth_0053,1401,conseiller,"schrotbanck, walther"
aves_aa_4R_auth_0053,1406,conseiller,"schrotbanck, walther"
aves_aa_4R_auth_0053,1413,conseiller,"schrotbanck, walther"
aves_aa_4R_auth_0053,1423,conseiller,"schrotbanck, walther"
aves_aa_4R_auth_0054,1401,conseiller,"wigang, "
aves_aa_4R_auth_0055,1401,conseiller,"kleinhanns, diethmar"
aves_aa_4R_auth_0056,1401,conseiller,"kornbick, claus"
aves_aa_4R_auth_0057,1401,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1404,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1406,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1408,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1410,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1412,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1414,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1416,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1419,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1422,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0057,1424,conseiller,"bobst, lienhart"
aves_aa_4R_auth_0058,1401,conseiller,"ölmann, walther"
aves_aa_4R_auth_0058,1403,conseiller,"ölmann, walther"
aves_aa_4R_auth_0058,1405,conseiller,"ölmann, walther"
aves_aa_4R_auth_0058,1410,conseiller,"ölmann, walther"
aves_aa_4R_auth_0059,1402,conseiller,"barpfennig, johanns"
aves_aa_4R_auth_0059,1404,conseiller,"barpfennig, johanns"
aves_aa_4R_auth_0059,1416,conseiller,"barpfennig, johanns"
aves_aa_4R_auth_0059,1418,conseiller,"barpfennig, johanns"
aves_aa_4R_auth_0059,1423,conseiller,"barpfennig, johanns"
aves_aa_4R_auth_0060,1402,conseiller,", küntz"
aves_aa_4R_auth_0061,1402,conseiller,"färber, johanns"
aves_aa_4R_auth_0062,1402,conseiller,"heinrich, johanns"
aves_aa_4R_auth_0063,1402,conseiller,"stumpf, heintz"
aves_aa_4R_auth_0064,1402,conseiller,"bergheim, johanns"
aves_aa_4R_auth_0065,1402,conseiller,"sporer, stefan"
aves_aa_4R_auth_0065,1406,conseiller,"sporer, stefan"
aves_aa_4R_auth_0065,1409,conseiller,"sporer, stefan"
aves_aa_4R_auth_0065,1412,conseiller,"sporer, stefan"
aves_aa_4R_auth_0065,1414,conseiller,"sporer, stefan"
aves_aa_4R_auth_0065,1419,conseiller,"sporer, stefan"
aves_aa_4R_auth_0066,1402,conseiller,"schön, heintz"
aves_aa_4R_auth_0066,1405,conseiller,"schön, heintz"
aves_aa_4R_auth_0067,1402,conseiller,", obrecht"
aves_aa_4R_auth_0067,1405,conseiller,", obrecht"
aves_aa_4R_auth_0067,1410,conseiller,", obrecht"
aves_aa_4R_auth_0068,1402,conseiller,"schultheiss, küntz"
aves_aa_4R_auth_0069,1402,conseiller,"klammann, andres"
aves_aa_4R_auth_0070,1402,conseiller,"rickersheim, küntz"
aves_aa_4R_auth_0071,1402,conseiller,"bock, johanns"
aves_aa_4R_auth_0072,1402,conseiller,"lamb, hensel"
aves_aa_4R_auth_0073,1402,conseiller,"obrecht, johanns"
aves_aa_4R_auth_0073,1424,conseiller,"obrecht, johanns"
aves_aa_4R_auth_0074,1402,conseiller,"schmied, lienhart"
aves_aa_4R_auth_0074,1408,conseiller,"schmied, lienhart"
aves_aa_4R_auth_0075,1402,conseiller,"ingenheim, claus"
aves_aa_4R_auth_0075,1413,conseiller,"ingenheim, claus"
aves_aa_4R_auth_0075,1416,conseiller,"ingenheim, claus"
aves_aa_4R_auth_0076,1402,conseiller,"schenck, johanns"
aves_aa_4R_auth_0076,1409,conseiller,"schenck, johanns"
aves_aa_4R_auth_0076,1412,conseiller,"schenck, johanns"
aves_aa_4R_auth_0076,1422,conseiller,"schenck, johanns"
aves_aa_4R_auth_0076,1434,conseiller,"schenck, johanns"
aves_aa_4R_auth_0077,1402,conseiller,"steck, johanns"
aves_aa_4R_auth_0078,1402,conseiller,"steingewerck, claus"
aves_aa_4R_auth_0078,1404,conseiller,"steingewerck, claus"
aves_aa_4R_auth_0078,1408,conseiller,"steingewerck, claus"
aves_aa_4R_auth_0079,1402,conseiller,"mörlin, johanns"
aves_aa_4R_auth_0079,1406,conseiller,"mörlin, johanns"
aves_aa_4R_auth_0080,1402,conseiller,"altheim, claus"
aves_aa_4R_auth_0081,1403,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0081,1405,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0081,1407,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0081,1409,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0081,1411,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0081,1413,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0081,1415,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0081,1417,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0081,1419,conseiller,"heilmann, johanns"
aves_aa_4R_auth_0082,1403,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1410,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1413,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1422,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1424,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1425,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1425,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1427,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1429,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1431,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1433,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1434,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1436,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1438,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1440,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1441,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1443,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1445,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0082,1447,conseiller,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0083,1403,conseiller,"müseler, peter"
aves_aa_4R_auth_0083,1406,conseiller,"müseler, peter"
aves_aa_4R_auth_0083,1413,conseiller,"müseler, peter"
aves_aa_4R_auth_0083,1415,conseiller,"müseler, peter"
aves_aa_4R_auth_0084,1403,conseiller,"armbruster, obrecht"
aves_aa_4R_auth_0085,1403,conseiller,"küntzlin, diethmar"
aves_aa_4R_auth_0086,1403,conseiller,"kirwiller, von, gerbot"
aves_aa_4R_auth_0087,1403,conseiller,"wassicher, heilmann"
aves_aa_4R_auth_0087,1411,conseiller,"wassicher, heilmann"
aves_aa_4R_auth_0088,1403,conseiller,"ruhlmann, lauwel"
aves_aa_4R_auth_0088,1409,conseiller,"ruhlmann, lauwel"
aves_aa_4R_auth_0088,1416,conseiller,"ruhlmann, lauwel"
aves_aa_4R_auth_0089,1403,conseiller,"lorer, hermann"
aves_aa_4R_auth_0090,1403,conseiller,"miltenberg, johanns"
aves_aa_4R_auth_0091,1403,conseiller,"vogt, johanns"
aves_aa_4R_auth_0092,1403,conseiller,"beildeck, jacob"
aves_aa_4R_auth_0093,1403,conseiller,"herring, oberlin"
aves_aa_4R_auth_0093,1406,conseiller,"herring, oberlin"
aves_aa_4R_auth_0093,1409,conseiller,"herring, oberlin"
aves_aa_4R_auth_0093,1412,conseiller,"herring, oberlin"
aves_aa_4R_auth_0094,1403,conseiller,"waltenheim, johanns"
aves_aa_4R_auth_0095,1403,conseiller,"melbrühe, michel"
aves_aa_4R_auth_0095,1410,ammeister,"melbrühe, michel"
aves_aa_4R_auth_0095,1412,conseiller,"melbrühe, michel"
aves_aa_4R_auth_0095,1414,ammeister,"melbrühe, michel"
aves_aa_4R_auth_0095,1416,conseiller,"melbrühe, michel"
aves_aa_4R_auth_0095,1418,conseiller,"melbrühe, michel"
aves_aa_4R_auth_0096,1403,conseiller,"martin, johanns"
aves_aa_4R_auth_0096,1415,conseiller,"martin, johanns"
aves_aa_4R_auth_0097,1403,conseiller,"mönchelin, küntz"
aves_aa_4R_auth_0097,1406,conseiller,"mönchelin, küntz"
aves_aa_4R_auth_0097,1419,conseiller,"mönchelin, küntz"
aves_aa_4R_auth_0098,1403,conseiller,"rohrer, marx"
aves_aa_4R_auth_0098,1405,conseiller,"rohrer, marx"
aves_aa_4R_auth_0098,1415,conseiller,"rohrer, marx"
aves_aa_4R_auth_0099,1403,conseiller,"rüllin, claus"
aves_aa_4R_auth_0099,1417,conseiller,"rüllin, claus"
aves_aa_4R_auth_0100,1403,conseiller,"wecker, jeckel"
aves_aa_4R_auth_0101,1403,conseiller,"nesselbach, erhart"
aves_aa_4R_auth_0102,1403,conseiller,"hühnerer, lauwel"
aves_aa_4R_auth_0102,1416,conseiller,"hühnerer, lauwel"
aves_aa_4R_auth_0102,1420,conseiller,"hühnerer, lauwel"
aves_aa_4R_auth_0103,1403,conseiller,"altheim, jacob"
aves_aa_4R_auth_0104,1404,conseiller,"friedel, lauwel"
aves_aa_4R_auth_0105,1404,conseiller,"wingersheim, peter"
aves_aa_4R_auth_0106,1404,conseiller,"kammerer, johanns"
aves_aa_4R_auth_0107,1404,conseiller,"spirer, anshelm"
aves_aa_4R_auth_0107,1408,conseiller,"spirer, anshelm"
aves_aa_4R_auth_0107,1422,conseiller,"spirer, anshelm"
aves_aa_4R_auth_0107,1425,conseiller,"spirer, anshelm"
aves_aa_4R_auth_0107,1430,conseiller,"spirer, anshelm"
aves_aa_4R_auth_0108,1404,conseiller,"lorer, johanns"
aves_aa_4R_auth_0109,1404,conseiller,"menniger, johanns"
aves_aa_4R_auth_0110,1404,conseiller,"kacheler, johanns"
aves_aa_4R_auth_0111,1404,conseiller,"mönchelin, johanns"
aves_aa_4R_auth_0112,1404,conseiller,"oberkirch, von, lauwel"
aves_aa_4R_auth_0113,1404,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1410,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1414,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1417,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1420,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1423,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1431,conseiller,"pfau, johanns"
aves_aa_4R_auth_0113,1434,conseiller,"pfau, johanns"
aves_aa_4R_auth_0114,1404,conseiller,"berner, johanns"
aves_aa_4R_auth_0114,1414,conseiller,"berner, johanns"
aves_aa_4R_auth_0115,1404,conseiller,"natteler, andres"
aves_aa_4R_auth_0115,1408,conseiller,"natteler, andres"
aves_aa_4R_auth_0115,1413,conseiller,"natteler, andres"
aves_aa_4R_auth_0115,1417,conseiller,"natteler, andres"
aves_aa_4R_auth_0116,1404,conseiller,"albrecht, johanns"
aves_aa_4R_auth_0116,1414,conseiller,"albrecht, johanns"
aves_aa_4R_auth_0117,1404,conseiller,"messinger, heintz"
aves_aa_4R_auth_0117,1409,conseiller,"messinger, heintz"
aves_aa_4R_auth_0117,1411,conseiller,"messinger, heintz"
aves_aa_4R_auth_0117,1423,conseiller,"messinger, heintz"
aves_aa_4R_auth_0118,1404,conseiller,"girbaden, hensel"
aves_aa_4R_auth_0119,1404,conseiller,", reinhart"
aves_aa_4R_auth_0120,1404,conseiller,"willgottheim, claus"
aves_aa_4R_auth_0120,1409,conseiller,"willgottheim, claus"
aves_aa_4R_auth_0120,1412,conseiller,"willgottheim, claus"
aves_aa_4R_auth_0120,1416,conseiller,"willgottheim, claus"
aves_aa_4R_auth_0120,1418,conseiller,"willgottheim, claus"
aves_aa_4R_auth_0121,1405,conseiller,"rottweil, von, erhart"
aves_aa_4R_auth_0121,1412,conseiller,"rottweil, von, erhart"
aves_aa_4R_auth_0122,1405,conseiller,"hagenau, von, wernher"
aves_aa_4R_auth_0122,1409,conseiller,"hagenau, von, wernher"
aves_aa_4R_auth_0122,1419,conseiller,"hagenau, von, wernher"
aves_aa_4R_auth_0122,1426,conseiller,"hagenau, von, wernher"
aves_aa_4R_auth_0123,1405,conseiller,"schanlit, walther"
aves_aa_4R_auth_0123,1408,conseiller,"schanlit, walther"
aves_aa_4R_auth_0124,1405,conseiller,"weissgerber, fritsch"
aves_aa_4R_auth_0125,1405,conseiller,"wormser, claus"
aves_aa_4R_auth_0125,1436,conseiller,"wormser, claus"
aves_aa_4R_auth_0125,1438,conseiller,"wormser, claus"
aves_aa_4R_auth_0126,1405,conseiller,"hagenau, von, erhart"
aves_aa_4R_auth_0127,1405,conseiller,"stegemann, eberhart"
aves_aa_4R_auth_0128,1405,conseiller,"seelose, heintz"
aves_aa_4R_auth_0128,1410,conseiller,"seelose, heintz"
aves_aa_4R_auth_0128,1413,conseiller,"seelose, heintz"
aves_aa_4R_auth_0128,1415,conseiller,"seelose, heintz"
aves_aa_4R_auth_0128,1422,conseiller,"seelose, heintz"
aves_aa_4R_auth_0128,1427,conseiller,"seelose, heintz"
aves_aa_4R_auth_0129,1405,conseiller,"hechde, claus"
aves_aa_4R_auth_0129,1413,conseiller,"hechde, claus"
aves_aa_4R_auth_0130,1405,conseiller,"arge, claus"
aves_aa_4R_auth_0130,1409,conseiller,"arge, claus"
aves_aa_4R_auth_0130,1411,conseiller,"arge, claus"
aves_aa_4R_auth_0130,1415,conseiller,"arge, claus"
aves_aa_4R_auth_0130,1417,ammeister,"arge, claus"
aves_aa_4R_auth_0131,1405,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1409,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1413,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1415,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1419,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1422,ammeister,"melbrühe, claus"
aves_aa_4R_auth_0131,1423,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1425,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1427,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1429,ammeister,"melbrühe, claus"
aves_aa_4R_auth_0131,1431,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1433,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1435,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1437,conseiller,"melbrühe, claus"
aves_aa_4R_auth_0131,1439,ammeister,"melbrühe, claus"
aves_aa_4R_auth_0132,1405,conseiller,"wintzler, peter"
aves_aa_4R_auth_0133,1405,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1408,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1412,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1421,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1426,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1435,conseiller,"lamb, johanns"
aves_aa_4R_auth_0133,1444,conseiller,"lamb, johanns"
aves_aa_4R_auth_0134,1405,conseiller,"messerer, claus"
aves_aa_4R_auth_0135,1405,conseiller,"frei, uhlmann"
aves_aa_4R_auth_0136,1405,conseiller,"fritschmann, hug"
aves_aa_4R_auth_0137,1406,conseiller,"riffe, peter"
aves_aa_4R_auth_0137,1410,conseiller,"riffe, peter"
aves_aa_4R_auth_0137,1431,conseiller,"riffe, peter"
aves_aa_4R_auth_0138,1406,conseiller,"gerter, küntz"
aves_aa_4R_auth_0139,1406,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1409,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1412,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1418,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1423,ammeister,"schanlit, claus"
aves_aa_4R_auth_0139,1424,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1426,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1428,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1430,ammeister,"schanlit, claus"
aves_aa_4R_auth_0139,1434,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1437,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1439,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1440,ammeister,"schanlit, claus"
aves_aa_4R_auth_0139,1442,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1444,conseiller,"schanlit, claus"
aves_aa_4R_auth_0139,1446,ammeister,"schanlit, claus"
aves_aa_4R_auth_0140,1406,conseiller,"kraft, johanns"
aves_aa_4R_auth_0140,1416,conseiller,"kraft, johanns"
aves_aa_4R_auth_0140,1418,conseiller,"kraft, johanns"
aves_aa_4R_auth_0141,1406,conseiller,"kindelin, mewus"
aves_aa_4R_auth_0142,1406,conseiller,"überhang, zum, hermann"
aves_aa_4R_auth_0142,1409,conseiller,"überhang, zum, hermann"
aves_aa_4R_auth_0142,1413,conseiller,"überhang, zum, hermann"
aves_aa_4R_auth_0143,1406,conseiller,"meiger, johanns"
aves_aa_4R_auth_0143,1412,ammeister,"meiger, johanns"
aves_aa_4R_auth_0143,1414,conseiller,"meiger, johanns"
aves_aa_4R_auth_0144,1406,conseiller,"hagenau, von, götze"
